videoId,title,description,publishedAt,thumbnail_url,tags,live_broadcast,categoryId,viewCount,likeCount,commentCount,licensed,duration,caption
WS8OZ8hv1mY,Fly Emirates Business with me While I Review My Finances,"Get up to £100 worth of shares by verifying your account and depositing £1 at Trading 212 with code 'NISCHA' https://nischa.me/trading212

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I share how I review my finances annually while flying in Emirates Business class to London

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 Heading to the airport
00:45 Step 1. Download bank data
01:23 Step 2. Consolidate into one format
02:53 Step 3. Rename transactions
03:22 Step 4. Categorize spending
04:58 Final step. How to analyze finances  


🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-02-11T13:00:22Z,https://i.ytimg.com/vi/WS8OZ8hv1mY/default.jpg,"['personal finance', 'investing', 'budgeting', 'accountant explains', 'money', 'nischa', 'accounting', 'how to make money', 'money lessons', 'emirates business', 'fly emirates business with me', 'review my finances', 'personal finance management', 'personal finance tips', 'finance review', 'budgeting for beginners', 'emirates business class', 'personal finance basics', 'how to budget']",none,27,196277,4942,303,True,PT8M38S,false
Np04DGs4zDc,The TRUTH About Entrepreneurship. Do I Regret Quitting?,"Sign up for my newsletter about all things personal finance https://nischa.me/newsletter

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

Last year I quit my job as an Investment Banker, do I regret it? Entrepreneurship vs Employment

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 Do I regret quitting?
00:25 Trading the 9-5 to 24/7
01:55 No one tells you what to do?
02:56 Competition
04:08 Money
05:43 Value and Ownership
07:05 Full Control
07:42 Community


🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-02-04T13:00:15Z,https://i.ytimg.com/vi/Np04DGs4zDc/default.jpg,"['personal finance', 'investing', 'budgeting', 'accountant explains', 'money', 'nischa', 'accounting', 'how to make money', 'money lessons', 'Entrepreneurship vs Employment', 'i quit', 'regret quitting', 'i regret quitting my job', 'business vs dayjob', 'pros and cons business', 'business pros and cons', 'entrepreneurship vs employment', 'personal finance tips']",none,27,247262,7959,381,True,PT9M12S,true
a9SFmR1cK4o,Why So Many High Earners Are Broke,"Get up to £100 worth of shares by verifying your account and depositing £1 at Trading 212 with code 'NISCHA' https://nischa.me/trading212

Get a Welcome Bonus of up to £50 when you invest at least £100 with InvestEngine (Ts&Cs apply): https://nischa.me/investengine

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I share the Top 3 reasons why many High Earners are Still Broke

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 Feeling broke with 6 figures
00:49 Reason 1
03:15 Reason 2
05:08 Reason 3


🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-01-28T13:00:00Z,https://i.ytimg.com/vi/a9SFmR1cK4o/default.jpg,"['personal finance', 'investing', 'budgeting', 'accountant explains', 'money', 'nischa', 'accounting', 'how to make money', 'money lessons', 'why high earners are broke', 'high income', 'how much do you need to be rich', 'personal finance tips', 'personal finance 101', 'high earners', 'personal finance management', 'paycheck to paycheck']",none,27,489322,10350,840,True,PT8M29S,true
UZBCddcbX0I,Do This Every Time You Get Paid. Accountant Payday Routine,"Get up to £100 worth of shares by verifying your account and depositing £1 at Trading 212 with code 'NISCHA' https://nischa.me/trading212

Get a Welcome Bonus of up to £50 when you invest at least £100 with InvestEngine (Ts&Cs apply): https://nischa.me/investengine

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I share my 8-step process for managing my paycheck on payday.


MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My free Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker

PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 Intro
00:18 Step 1
01:51 Step 2
02:59 Step 3
05:29 Step 4
06:47 Step 5
07:27 Step 6
08:20 Step 7
09:43 Step 8

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-01-21T13:00:32Z,https://i.ytimg.com/vi/UZBCddcbX0I/default.jpg,"['payday routine', 'payday account', 'my payday routine', 'what to do with paycheck', 'budget by paycheck', 'budget with me', 'budget tracker', 'budget tracking', 'accounting', 'accountant explains']",none,27,1212907,46102,593,True,PT11M6S,true
7gk52Oc8fqs,How to Save $10K Effortlessly. 4 Saving Tips,"Check out Brilliant, start your 30-day trial and get 20% off your subscription: https://brilliant.org/Nischa 

👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker
Plum (The fee-free auto saving account I mention): https://prf.hn/click/camref:1011l3At4M

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I go through my 4 money-saving tips.

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic

PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 - Intro
00:42 - Parkinson's Law
02:00 - Don't be a Last-Minute Person
02:59 - Utilize Saving Tech
04:10 - Year in Review

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-01-14T13:00:05Z,https://i.ytimg.com/vi/7gk52Oc8fqs/default.jpg,"['how to save money', 'how to save money fast', 'saving money', 'save money', 'money saving tips', 'how to save 10k fast', 'how to save 10k', 'how to save money with low income', 'tips for saving money']",none,27,354038,11425,231,True,PT7M1S,true
aBV_YapUgBE,My Top Tip for Setting Financial Goals #goalsetting #goals #shorts,,2024-01-08T14:41:27Z,https://i.ytimg.com/vi/aBV_YapUgBE/default.jpg,"['setting goals', 'goal setting', '2024 goals', 'how to set goals', 'how to set 2024 goals', 'setting 2024 goals', 'tips for setting goals']",none,27,93811,5860,31,True,PT45S,false
ADx1TiaRkNg,Get More Done in 12 Weeks Than Others Do in 12 Months - The 12 Week Year,"Check out Shortform, start your free trial and get 20% off your subscription: https://shortform.com/nischa

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I go through my top 5 hacks for setting 2024 financial goals. 

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me

KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb


TIMESTAMPS: 
00:00 - Intro
00:41 - ""So that I can...""
01:41 - Write It Down
03:28 - Restructure Your Goals
04:25 - 12 Week Year
06:36 - KPI Tracking
07:40 - Weekly Progress Reports

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2024-01-07T13:00:14Z,https://i.ytimg.com/vi/ADx1TiaRkNg/default.jpg,"['2024 goals', 'goals', 'how to set goals', 'setting goals', '2024 goals ideas', 'goal setting', 'end of year reset', 'my 2024 goals', '12 week year', 'goals hacks', 'How To Make 2024 The Greatest Year of Your Life', 'productivity', 'personal finance', 'self development']",none,27,149971,7311,173,True,PT9M30S,true
xnpy2RRkD6I,5 Unusual Lessons I'll Be Taking Into 2024 (& How to Implement Them),"Check out Brilliant and start your 30-day trial here and get 20% off your subscription: https://brilliant.org/Nischa 

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In this video, I go through the top 5 things I learned this year and how I will apply them to 2024. 

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:29 - The Law of Sacrifice 
01:54 - K.I.S.S
03:24 - The 8-Year-old & 80-Year-old perspective
04:38 - Recognising the insignificance 
06:14 - Cease Learning to go backwards  

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2023-12-31T13:00:51Z,https://i.ytimg.com/vi/xnpy2RRkD6I/default.jpg,[],none,27,174137,7356,182,True,PT8M2S,false
bRxZYqtlZjw,ACCOUNTANT EXPLAINS: How to Get Rich in 2024,"Join Revolut and get $10 here*: https://www.nischa.me/revolut
Thanks to Revolut for sponsoring this video! 

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker

In this video, we go through the annual end-of-year checklist you need to follow to start strong the following year! 

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion: https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic


PRODUCTS I USE & BOOKS I READ:
UK - https://www.amazon.co.uk/shop/nischa.me
US - https://www.amazon.com/shop/nischa.me
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 - The Checklist 
00:45 - Check your 3 big numbers 
03:50 - Review your solution fund 
04:52 - Do this with your bills 
05:40 - Systemise Investments 
07:04 - Credit cards do's and don'ts 
08:13 - Debt & Credit score 
08:57 - Long term protection 

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!

*T&C's apply",2023-12-24T09:00:32Z,https://i.ytimg.com/vi/bRxZYqtlZjw/default.jpg,"['audit checklist', 'money system', 'financial system', 'money', 'nischa', 'accountant explains', 'getting rich', 'how to get rich', 'get rich checklist', 'audit checklist template', 'audit']",none,27,168986,6021,155,True,PT9M35S,false
-QCn2XhBCho,Are you getting paid your worth? #shorts,Are you getting paid your worth? #shorts,2023-12-23T13:00:00Z,https://i.ytimg.com/vi/-QCn2XhBCho/default.jpg,['shorts'],none,27,419457,14100,182,True,PT50S,false
4FBlC4-Ccr8,The power of asking #shorts,The power of asking #shorts,2023-12-19T12:00:05Z,https://i.ytimg.com/vi/4FBlC4-Ccr8/default.jpg,['shorts'],none,27,123568,7255,65,True,PT44S,false
7lFgGhuQr8I,The Pyramid Mindset Shift #shorts,The Pyramid Mindset Shift #shorts,2023-12-17T17:00:06Z,https://i.ytimg.com/vi/7lFgGhuQr8I/default.jpg,"['shorts', 'nischa']",none,27,126667,6893,76,True,PT37S,false
spDietDMqoo,2023 Recap: 7 Money Lessons That Changed My Life,"👉🏽 My FREE Intentional Spending Tracker: https://nischa.me/intentionalspendingtracker

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

In a special end-of-year video, I have compiled the best moments from this year's most popular videos on the channel. It includes my favourite quotes, the most impactful pieces of advice, and the biggest lessons I've learned. Enjoy!

🎬WATCH NEXT (Videos mentioned): 
Life is short - how to spend it wisely: https://youtu.be/n_iQ68YQgvY?si=PXrw0Z6PMCZLVuJQ
11 Life & Money Habits to Master before 39: https://youtu.be/BFyOweu5WiQ?si=yjzS72h97umu2c2l
Signs you're doing well financially (even if it doesn't feel like it): https://youtu.be/oVpUgcL2kxU?si=SrAZo7dlkNqBG4RC
6 Habits that made me 6 figures by 24: https://youtu.be/kVV2zbvcTc4?si=oDpX25G34fCJHTAg
5 Millionaire Habits That Changed My Life: https://youtu.be/Om7HyERm2ps?si=b1h3RrlCjYdHh6zE
 
MY FAVOURITE STUFF
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion: https://nischa.me/notion/
Book summary app: Shortform: https://shortform.com/nischa
    
🎥MY FILMING EQUIPMENT
Camera: https://amzn.to/3T67Tma
Lens: https://amzn.to/3JrnNES
Microphone: https://amzn.to/3NDUv7E
Tripod: https://amzn.to/3gM5WxU
Lighting: https://amzn.to/3mdb4Oj
    
KEEP IN TOUCH:
🌍 My website - https://nischa.me/
📸 Instagram - https://www.instagram.com/nischa.me/
📱Tiktok - https://www.tiktok.com/@nischa.me
🎥Facebook - https://nischa.me/nischafb

TIMESTAMPS: 
00:00 - A montage of the best bits 
00:29 - The importance of consistency 
01:44 - How to measure success 
02:48 - Starting a business 
03:30 - Overcoming failure & taking risks 
04:53 - Focussing on your bigger meaning
05:14 - Making sacrifices 
06:56 - When do start
08:08 - Bonus point! Blocking out the opinions of others 
08:46 - Final message 

🧡DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-12-17T13:00:41Z,https://i.ytimg.com/vi/spDietDMqoo/default.jpg,"['2023 recap', 'summary', 'best bits of 2023', 'nischa', 'accountant explains']",none,27,79765,4428,139,True,PT9M22S,false
koX4Z9Z0IEg,Which Game Are You Playing?  #shorts,Which Game Are You Playing?  #shorts,2023-12-14T13:00:40Z,https://i.ytimg.com/vi/koX4Z9Z0IEg/default.jpg,"['shorts', 'nischa']",none,27,388862,17321,195,True,PT58S,false
cryBA-cm9T0,Why it's easier to feel bad about money,Why it's easier to feel bad about money #shorts,2023-12-12T12:00:34Z,https://i.ytimg.com/vi/cryBA-cm9T0/default.jpg,['shorts'],none,27,135461,4904,60,True,PT43S,false
C6Bj591Ub7E,Why Billionaires Are Taking Out Mortgages,Explaining good debt vs bad debt,2023-12-04T10:50:53Z,https://i.ytimg.com/vi/C6Bj591Ub7E/default.jpg,"['billionaires', 'morgages', 'good debt', 'bad debt']",none,27,2567198,74406,1776,True,PT59S,false
lIF9nf6ysX4,3 Money Habits I Wish I Learned In My 20s,"CleanMyMac Black Friday offer - Code 'NISCHA30' gets you 30% off! https://bit.ly/NISCHA30

👉🏽 My Free Intentional Spending Tracker - https://nischa.me/intentionalspendingtracker

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine

Timestamps: 
00:00 - Assigned-value
03:32 - Test and THEN create
05:29 - Do the Hard things in life early 


DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-11-26T12:00:37Z,https://i.ytimg.com/vi/lIF9nf6ysX4/default.jpg,[],none,27,118183,4665,135,True,PT7M27S,false
Lkluzf_fxk8,You're Invited (watch before tomorrow!) #motivation #podcast,Go to this link to join: https://nischa.me/makingmoneyworkshop,2023-11-21T12:41:10Z,https://i.ytimg.com/vi/Lkluzf_fxk8/default.jpg,[],none,27,49936,2205,82,True,PT1M,false
EqLM3YfRo3o,5 'Normal' Money Beliefs That Are Keeping You Poor,"Thanks to Paperlike for sponsoring this video! Get your pro bundle (which includes a new refillable cleaning kit) here: https://nischa.me/paperlike

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

👉🏽 My Free Intentional Spending Tracker - https://nischa.me/intentionalspendingtracker

Demartini value quiz I speak about in the video if you want to try it out: https://drdemartini.com/values/start

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion: https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
👉🏽 My Free Intentional Spending Tracker - https://nischa.me/intentionalspendingtracker


Timings: 
00:00 - Intro
00:19 - Pinning someone's success to an abstract reason
01:43 - Assuming negative intent 
03:40 - Not having an 'entrepreneurial' mindset 
04:54 - Not having your values in check 
06:22 - Not paying attention to a key life skill",2023-11-19T12:00:19Z,https://i.ytimg.com/vi/EqLM3YfRo3o/default.jpg,[],none,27,134269,5323,120,True,PT7M30S,false
mXEhbsDB1ag,"I Quit My $300,000 Banking Job After Learning 3 Things","👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

👉🏽 My Free Intentional Spending Tracker - https://nischa.me/intentionalspendingtracker 


I've been contemplating recording this video for a while and have decided to just go for it in the hope that it will give someone the inspiration or courage to make a decision that they've been putting off. Quitting my job was the hardest thing I've done. In this video, I talk about how I justified the decision to myself. Enjoy Xx 

MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion: https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic
Try Shortform for free and get 20% off your subscription: https://shortform.com/nischa 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-11-12T12:00:43Z,https://i.ytimg.com/vi/mXEhbsDB1ag/default.jpg,[],none,27,1481541,32558,1854,True,PT9M20S,false
4sT2B2SRypo,"ACCOUNTANT EXPLAINS: How I manage my money on payday: Income, Expenses & Savings","From this video: Free Intentional Spending Tracker - Click File and Make a copy to use for yourself  - https://nischa.me/intentionalspendingtracker 

👉🏽 My FREE Masterclass 'Four-Step Routine to Financial Freedom' https://nischa.me/wealthmasterclass

Try Shortform for free and get 20% off your subscription: https://shortform.com/nischa 


MY FAVOURITE STUFF:
📈 Free share worth up to £100 (enter promo code 'NISCHA'): https://nischa.me/trading212
📊 Welcome bonus of up to £50 when you invest at least £100 https://nischa.me/investengine
💻 Productivity Tool - Notion: https://nischa.me/notion/
📚 Read more books - Shortform https://shortform.com/nischa
🎵 How I Found Perfect Sounds - Epidemic https://nischa.me/epidemic


00:00 – Overview 
01:23 - Define the 3F’s 
04:49 - Month at a glance (the breakdown)
10:03  - Reflections 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-11-05T12:00:05Z,https://i.ytimg.com/vi/4sT2B2SRypo/default.jpg,"['accountant explains', 'how i manage my money', 'budgeting', 'income', 'expenses', 'tracking finances', 'payday', 'payday routine', 'nischa', 'personal finance', 'how to budget', 'how to save money', 'money tips']",none,27,940986,25848,579,True,PT11M23S,true
