channel_id,title,description,published_at,subscriber_count,video_count,view_count,region
UCBECG8Hc8rY4OKcuQ3zniFw,Tech Buffet,"Entrepreneur 💼💼
Tech Lover 💻 📱
Content Creator 📷🎥
Youtuber ▶️

For Business inquiries: contacttechbuffet@gmail.com",2012-11-30 10:18:20+00:00,659000.0,1658.0,208664999.0,IN
UCOTGVctbHD4UJK3R6Evfx9Q,TECH-iELA Shorts,⚠️ Caution: These TECH-iELA Shorts will leave you with a Hangover of Tech !,2021-11-21 20:04:54.603302+00:00,4710000.0,490.0,1614353029.0,IN
UC20sXo8ReewkzNKBFgzVCPA,Tamil Tech - MrTT,"Tamil Tech ~ MrTamilTech ( MrTT ) is 🌍 One of the Top Technology channels (UNBIASED⚖️) in INDIA founded by 
 Tamil Selvan (M.Tech - IT) 💻  which Focuses on Quality 📱Tech Videos on Smartphones, Gadgets, unboxing Videos & Tech News.

நம் தமிழ் மொழியில் ஒரு பெரிய வளமான டெக் குழுவிற்கு அன்புடன் வரவேற்கிறேன்💝.

We Don't Contact anyone with a Gmail id. 

Telegram : t.me/TamilTechOfficial
*Sponsors can contact me at the below e-mail  *** Business@TamilTechOfficial.com  *** 📧

We don't provide any Tech Support via e_mail.
Official website: http://tamiltechofficial.com/

THANK YOU ALL for your great support - நன்றி!!

""வாழ்க தமிழ், வளர்க டெக்னாலஜி""

Please find my other channel links below:
➡️Tamil Selvan  : https://www.youtube.com/TamilSelvan
➡️Tech Thlaiva  : https://www.youtube.com/TechThalaiva
➡️TamilTech SHORTS : https://bit.ly/TTShorts
➡️ HowiSiT : https://www.youtube.com/HowiSiTin

Note: Copying or Reproduction of Logo or content from this channel is strictly prohibited.",2016-02-13 18:45:14+00:00,4020000.0,3026.0,834111543.0,IN
UCS261lQDXjMvc8Jck-2CQEg,Gyan Therapy,"Welcome
Subscribe for Tech Videos ⚡️

Er.Rakesh 🇮🇳 India

Only for business inquiries Contact at-
gyantherapyindia@gmail.com

",2018-08-05 18:58:33+00:00,3320000.0,1310.0,860968193.0,IN
UCGvsUP9TKSdeXlLi2KQujyg,Gyan Explainer,"😎Dil Se Welcome Hai Aap Ka Hamari Tech Ki Duniya Mein🙏

Hamare YouTube channel mein aap sabhi ka Hardik Swagat hai  ""Gyanexplainer"" Youtube channel aap sabhi tak hindi bhasha mein jankari pahunchane ka kam karta hai TECH se related har jankari knowledge deta hai. 

Hamara maqsad aap sabhi tak Sahi jankari pohchana hai har tarah ki tech related jankari aap sabhi ko sabse pahle dena hai Gyanexplainer iske zimme uthata hai. 

Agar aap sabhi ko free mein Ghar baithe jankari hasil karni hai to hamare YouTube channel Gyan Explainer Ko abhi SUBSCRIBE Karen. 

                                                                                                        🙏 धन्यवाद🙏

Business And Sponsorship inquiry 👇

📥 gyanexplainer@gmail.com",2021-02-05 08:38:12.084372+00:00,8480.0,69.0,3965897.0,IN
UC4hQDT1yzyH0KeSKAPJqeMg,Unbox Diaries,"Unbox Diaries is an Unboxing and Reaction Video (Filipino) Channel. We specialize in Smartphones and Gadget Unboxing. We also do gaming and Vlogs.

For business inquiries, email: beansmedia@unboxdiaries.com",2019-02-21 17:47:39+00:00,2620000.0,663.0,346504808.0,PH
UCq30pSBD9tX6d5_xT5aNPoA,Tech Master,"'Tech Master' sirf ek tech channel nhi hai yahan hum har technology ko etna simple & funny bana dete hain ki wo har kisi ko samajh aaye🤪

So, if you're ready to dive into the world of technology🌎 and explore the endless possibilities it offers, hit that subscribe button and join me on this exciting journey!

For Business and Partnerships: techmaster@socialcurrent.in
",2015-06-06 17:04:17+00:00,3910000.0,1266.0,1036321795.0,IN
UC2WWh4l3iN6g2MPAdTy5FOg,Techs Gadget,"HELLO BUDDIES!!!l

Dosto!💪
10k Subscribers (? =1day) 

My name is Amit Kumar.
Techs' Gadget is a Professional YouTube Channel to Provide you Genuine Content about New Launching Smartphones, Top 5 Best Powerful Smartphone, Unboxing & more... 



***********************************

For Business related enquiry:-
vijaykumar0291h@gmail.com


My Instagram:-👇👇👇
https://www.instagram.com/amit_chauhan014?igsh=azhqZ3B4bmdoYmwz




दोस्तों मैं अपने channel पर आप सभी के लिऐ amazing वीडियो लेकर आऊंगा। जिसमे नये Smartphone launch,Tablets,Tech reviews, Unboxing,Gadgets, etc शामिल होगें।
इस channel पर मैं आपको टेक्निकल जानकारी दूंगा जोकि 100% Authentic होगी ।
इस चैनल पर मैं आप के लिए Best Smartphones ले कर आऊंगा जो एकदम सस्ते और अच्छे (Durable) होगें। आप मेरे चैनल को Subscribe कर सकते है..।।।। 

________________//////////////////

#Trakin Tech
#Tech Burner
#Mrwhosetheboss
#M4 Tech
#TechBar
#Tech Master
#techzo
#Crazy XYZ
#Technical Guruji
#Unbox Therapy
#Manual do Mundo
#Marques Brownlee

Ect....|",2022-01-31 16:23:29.172450+00:00,20400.0,278.0,5421266.0,IN
UCm4NMZNhZwi8tc3886te4pA,Survival Gear,"Welcome to Survival Gear channel!
The right gear in your backpack can literally save your life. If the worst day of your life happens to be a survival situation, then you’d better be stocked with the best gear available. When it comes to the latest and greatest survival gear, it’s important to do your research and make sure you have the right tool for the job. 

We will try to cover all these categories:
- survival gear,
- tactical gear, 
- military gear, 
- outdoor gear,
- survival kit, 
- best machetes, 
- best survival backpack,
- best survival knives,
“As an Amazon Associate I earn from qualifying purchases.” 

",2013-10-28 19:38:25+00:00,692000.0,965.0,189948935.0,US
UC85MIJMcZNnhxx84BZMlJgg,SimpleGhar Telugu,"🔴 Product links below

https://simpleghar.com/telugu

Welcome to SimpleGhar Telugu – your daily source for top-tier tech and home gadgets! We are providing daily YouTube shorts and fully length in-depth reviews. Discover affordable, thoroughly tested, and recommended products. Subscribe now for the latest in tech and home innovations! 🚀🏡

🌟 Ready to collaborate? Email to hello@simpleghar.com ✉️ 

*We don't have any telegram channel.*

#Tech #Gadgets #Home #AffordableTech

Affiliate Disclosure
SimpleGhar Telugu is a participant of Amazon LLC Associate Program which is an affiliate advertising program designed for website owners to earn fees by advertising and linking to Amazon.
For Full Affiliate Disclosure - https://www.simpleghar.com/affiliate-disclosure/ 
",2021-10-19 05:46:52.078702+00:00,3300000.0,519.0,2304995854.0,IN
UC18WQbNSfrqxlIjKeIW3bGQ,ASBYT,"Adam is the name, tech is the game! Made fun & easy, for the every person! 

Business enquiries: contactasbyt@gmail.com",2014-12-02 19:05:38+00:00,918000.0,680.0,158293927.0,GB
UC1tVU8H153ZFO9eRsxdJlhA,Technology Gyan,"Subscribe for Zabardast Tech Videos 😍 😍

For Business and Partnerships: Business@TechnologyGyan.in

 *I DO NOT PROVIDE TECH SUPPORT OVER  EMAIL*",2015-11-17 16:25:30+00:00,14300000.0,1168.0,1359940438.0,IN
UCzageIVSvgSN0VbardY4-jA,Support BM,"Hi Guys! My name is Bifal Mandal, and I'm a 26+ year old Youtuber. On this channel I bring you guys reviews, unboxing, consept, tech news on all the latest and greatest phones 

My goal is to intrigue you with the latest reviews about new smartphones,Laptops,Tv's and Gadgets, Inform complete beginners on how to use their devices

Subscribe for free technology advice, Tech video updates and crazy giveaways! 

Please Dont Forget to Like, Share & Subscribe

https://www.youtube.com/channel/UCzageIVSvgSN0VbardY4-jA

For Business Enquiries: suportbmofficial@gmail.com",2017-10-24 03:26:14+00:00,1300000.0,649.0,202143937.0,IN
UCmBbgugKCx6sK6Jd_-cj_Tw,Tamil Guru,"ஒவ்வொரு தகவலும் உங்கள் வாழ்க்கையில் ஏதோ ஒரு நல்ல மாற்றத்தை உருவாக்கும் - அறிவே துணை.

For Contact:

Mobile -  9514398993

E-mail Id : naveenbharathi.r@gmail.com
",2015-08-02 19:18:50+00:00,1190000.0,743.0,522856519.0,IN
UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,"Expect in-depth tech reviews, comparisons, unboxings and hands-on features with fresh new UK smartphones, laptops, wearables, apps and other new gadgets.

With over a decade of experience reviewing technology, UK journalist Chris Barraclough has written for Tech Radar and dozens of PC/smartphone publications, and edited Mobile Choice magazine. Like Unbox Therapy, Supersaf, MKBHD and others, he has also spent several years presenting tech-based YouTube videos for the likes of Tech Radar and Recombu.

We don't just pull things out of boxes here. We dive deep into those smartphones, gaming machines, smartwatches and other tech - Chris uses each device as it was intended for a proper real-life review, and doesn't just cover the shiny expensive stuff. You'll find budget kit as well, because we're not all minted.

Why not be a sport and give that subscribe button a jolly good poke too. Cheers!

Email address provided for PR requests - we are NOT hiring editors, thumbnail artists etc!
",2018-05-01 04:21:43+00:00,1170000.0,1948.0,315086331.0,GB
UCF_n906__yoMtxZQtmqmZbA,iKnowReview,"Review | Smartphone | Gadgets

Hi, Ich bin Kilian und auf iKnowReview erscheinen pro Woche zwei Videos rund um Technik & Zukunft!

Mittwoch 16:00
Samstag 10:00
",2013-04-03 19:40:53+00:00,558000.0,1036.0,202210624.0,DE
UCuVQmkiETvqmLviDcBtQw4A,Nothing,Building a world where tech is fun again.,2021-01-27 09:15:19.198006+00:00,711000.0,193.0,65627707.0,GB
UCX_NX_xlAngBU1K9yitx8aA,Gadget 4 Deals,"Wanna buy best quality gadgets, products but you are NOT sure really, then please check out our video. Here we review best new tech gadgets such as home gadgets, smartphone accessories,  smartwatches, Consumer Electronics and many more...
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Affiliate Disclosure: Gadget4deals is a participant in the Amazon associates program that means if you buy anything through my Amazon affiliate link I will get a small commission 
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",2019-03-13 19:06:15+00:00,110000.0,572.0,27362314.0,US
UCta3MuD7omvsJyb-SMQkKOQ,Trend Max,"Welcome to Trend Max, where we bring you top lists, mini-documentaries, and trending news. Stay ahead of the curve with our engaging content. Subscribe for your dose of education, technology, culture and news, delivered with a fresh perspective!",2016-10-25 17:23:53+00:00,2160000.0,767.0,752042276.0,US
UC5vuzzokDBCHItEvonfY8pw,Gadget Ten,"The Gadget Ten YouTube channel provides information about Smartphones, laptops, gaming Gear, and more. In this channel, we review tech products. If you're a tech lover and want to find out the best products in each niche, you will love our channel! 

Disclaimer: Ranking of smartphones/laptops/other Gadgets are creators' opinion and not made to mislead viewers. 

Affiliate Disclosure : 
There are links on this channel that can be defined as •affiliate links•. This means that I may receive a small commission (at no cost to you) if you purchase something through the links provided on this channel.

Note Videos and images I use in making videos belong to respective owners and not to this channel and are used under the fair usage policy.

Thank you.
TKJSA33GIXCVATW
",2016-11-25 13:57:54+00:00,38300.0,203.0,7995546.0,US
UCXk9Voo5cAfoYbnXjrNZhVw,Pro Android,"Reviews de la mejor tecnología, las aplicaciones Android más útiles, TOP mejores juegos gratis... y mucho más, en Pro Android!
Si te gusta la tecnología, suscríbete a la Comunidad androide y activa la campanita!
Todos los vídeos son compatibles con los Samsung Galaxy, Xiaomi, Motorola, Realme y todos los celulares Android. Suscríbete para estar a la última y síguenos en las redes sociales!!

-El libro de la Comunidad, ""Cosas que nunca pensaste que podrías hacer con tu Android"", por Eduard Esteller (Editorial Martínez Roca, Grupo Planeta) - http://www.casadellibro.com/libro-cosas-que-nunca-pensaste-que-podrias-hacer-con-tu-movil/9788427041585/2408245",2012-04-28 11:40:31+00:00,3750000.0,1336.0,502124460.0,ES
UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,"Thanks for making this channel the Biggest and most Subscribed English Tech Channel in India! Here you would find Reviews on Gadgets & Smartphones and how to effectively use them in your daily life.

I have been working with computers for over 30 years and being a resident geek I have lot's to share, I have been posting videos on this channel from 2011 so be sure you are subscribed to my Youtube channel, it's free to Subscribe  :)

For Advertising / other business related enquiries you can mail me via the email listed below, PLEASE NOTE IGNORE e-mails sent to you from any non ""@geekyranjit.com"" e-mail addresses might be from SCAMMERS!  

[DO NOT EMAIL ME regarding any tech support / buying queries those emails will not be answered.]",2011-01-06 13:03:11+00:00,3300000.0,3343.0,836627412.0,IN
UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,"Technology , Smartphone Reviews , Unboxing Gadgets , Electronics , Gadget Reviews, Tech videos, Tech Q&A , Technews
Welcome to prasadtechintelugu - Telugu technology channel where you get to see tech and gadget videos in Telugu language My ultimate aim is to educate Telugu people about latest technology & gadgets
don't forget to Subscribe to Prasadtechintelugu and follow me on social media!
For business queries you can contact at the e-mail address below...
[PLEASE DO NOT EMAIL ME regarding any tech support / buying queries those emails will not be answered.",2015-11-12 05:14:19+00:00,4580000.0,4426.0,1687356439.0,IN
UC-pdFydi9ooxEfATh3KoiIw,STEVEN,"Steven Lathoud. Tests de smartphones, matériel photo/vidéo et objets high-tech innovants 👨‍💻",2010-02-11 17:53:39+00:00,1050000.0,1471.0,184342989.0,FR
UCOqjWIv6X9B7HPIkLQe6b6A,MRS Tech Related,"Hello,
EVERYONE WELCOME TO MY YOUTUBE CHANNEL {MRS Tech Related}

GUYS,
 IS CHANNEL PER HUM APKO LATEST MOBILE REVIEWS AND  TECH RELATED UPDAT DETE HAI,

SO PLEASE HITTTTT THE SUBSCRIBE BUTTON AND PRESSS THE BELL ICON

THANKS FOR SUPPORTING ME DOSTO,,,,,,",2022-05-28 07:11:30.476346+00:00,7440.0,655.0,2815832.0,IN
UCGxjDWAN1KwrkXYVi8CXtjQ,Think Media,"👇🏼 Check Out Our FREE YouTube Masterclass 👇🏼

Over the last 10 years, we've created and refined the #1 YouTube Strategy Course in the world - Video Ranking Academy. Our courses and community have helped over 12,000 YouTubers tackle their goals. Whether you are a beginner or a veteran we will help take your channel to the next level!

Our mission is to help 10,000 purpose-driven people go full-time doing what they love and making an impact through the power of video. 

Here are the ways to work with us here at Think Media: 
⚡️FREE CLASS: Watch our FREE YouTube class ➡️ ThinkMasterclass.com (Link Below)

⚡️#1 YOUTUBE STRATEGY COURSE: Join our YouTube Course & Community TODAY ➡️ JoinVRA.com (Link Below)

⚡️BOOK: Check out the #1 best selling book YouTube Secrets ➡️ YTSecrets.com (Link Below)

",2010-08-23 23:58:26+00:00,3030000.0,2204.0,359950162.0,US
UCw8a-oqpP7YMRQIJen_sQbQ,Alim Tech Support ,Target 100k Subscribe🙏,2021-10-22 10:55:55.987814+00:00,3820.0,76.0,1131133.0,IN
UCETxVTRX2bKYcGtdXD2y17A,TechWiserAbhay,"Hello friends you are most welcome to my channel ""TechWiserAbhay"" it is a tech channel that's focused on tech knowledge. My motive behind creating this channel to give honest reviews and technical  information about products so you will have an idea before purchasing products 😊",2011-09-01 12:28:19+00:00,4590.0,906.0,4786311.0,IN
UCNjywPvaio63V0xQkrGXtAw,Tech inventions,"Hi Everyone, And Welcome to Tech Inventions Official.
We Create Amazing and Nice Video on Your Demand about Budget smartphones in a well and defined Way .
The Video is Uploaded on daily Routine .
We Work almost all The Companies Specially  on Xiaomi , VIVO , Infinix , Tecno , Samsung , Realme and OPPO . Cherry(Php) Oneplus and Apple.
You'll find the latest mobiles and upcoming mobiles on the basis of price and specifications. 
The Videos about Budget Phones Their Specs and features on our channel ""Tech Inventions"" Help you to identify the best Budget , Mid Range, high End mobile phone for you.
Hope Everyone like Our Content.
And be sure to subscribe our channel
NOTE: We Upload Videos on Daily Basis. 
contact us on Given Gmail address...Thanks For visiting. 
For business inquiries: mohsinad6@gmail.com
Thanks For your Support ..Always keep smile;)
i hope you will like this please subscribe my Channel Thank you.
https://www.youtube.com/channel/UCNjywPvaio63V0xQkrGXtAw",2015-12-18 04:37:06+00:00,64600.0,2305.0,12868110.0,IN
UCPATtHncMZojtduk1Sfz_LQ,Technical Pradeep Raj,"Hello Guys 👋 !!
Wellcome to My Youtube channel :) Technical Pradeep Raj

About Me :)  Hey !! my name is Pradeep & I am a Village Youtuber ( State - UP )

About This Channel :) Guys is channel per aapko tech videos , gadgets unboxing & review se juda content dekhane ko milega .

Her din ek naya video... so SUBSCRIBE my channel & press the well icon (thank you)

Some Special Movements For My Channel :)

100  Sub    (  22 / 09 /20  )
500  Sub    (  11 / 01 / 21 )
1K    Sub    (  06 / 04 / 21 )
5K    Sub    (  24 / 06 / 21 )
10K  Sub    (  01 / 12 / 21 )
20K  Sub    (  21 / 07 /22  )
 
I & You are the unbroken link 🔗 For This Channel.
So Keep Support For Great Flying


Thanks For Your Lovely Support
( God Bless You All  ) 

Business & Enquiry Mail :- technicalpradeepraj23@gmail.com


Tech Support is not provided on this Email .
",2020-02-13 01:27:46.016348+00:00,34900.0,428.0,4557348.0,IN
UC4pMULJwfSW1EeUmDYX8KPw,Top 5 Picks,,2019-02-07 13:54:44+00:00,201000.0,1167.0,85870932.0,US
UCGmb65jcWuVHWPhZyoOLE0g,Phonum,"Chalo baat karte hen!

I'm the biggest lover of smartphones that's why people think of me as a ""phone lover"". (Phone ka keeda) I love to record phone Unboxing Reviews & Comparison Videos. I try to give you Trusted reviews & best suggestions according to your budget and your requirements also.

I have many years of experience in this field and I will give you useful trusted reviews and information about smartphones 

----------------------------------------------- 

"" you can subscribe to us if you like our hard work ""

Have a Good Day.

",2021-07-09 19:18:28.973809+00:00,19500.0,360.0,4998504.0,IN
UCc6TgL_PICrupEX2tAk_yNA,SamZone,"SamZone || Most popular tech review - based YouTube channel in Bangladesh. Bringing you quality tech tutorials, Smartphone & gadget reviews in Bengali. Please Subscribe to us and stay connect. thank you.

Contact For Business Inquiry: 
Email: samzoneinfo@gmail.com",2015-07-15 09:57:26+00:00,3480000.0,2307.0,572696432.0,GB
UCGjKSSIpN7aYQluu04kPrsA,Brandon Le Proktor,"Je parle des nouvelles technologies d'aujourd'hui et de demain !

Contact pro : brandonleproktor@gmail.com

Suivez moi sur :
Twitter : twitter.com/BrandonLKS
Snapchat : https://www.snapchat.com/add/brandonlks
Instagram : https://www.instagram.com/bprkt/
Facebook : https://www.facebook.com/brandon.chocobon",2009-04-14 18:15:15+00:00,291000.0,326.0,35881979.0,FR
UCit65DR7Yo8QqOIFJky-hYw,Technical Sky,"Hello friends main hoon Akash..awr Technical Sky YouTube channel pe aap sabhikaa Swaagat hai.. ☺

So...
My name is Akash Paul, and I am Crazy about Technology.  On this Channel i bring you guys Latest Tips and Tricks for your Android so that you can enjoy your Phone completely.

🔴For Business Querys like 
Sponsorships/Reviews..
Contact Me:- technicalsky@lookwhostalking.co.in

🔴You can send me your Products to get Reviewed.

Enjoy!😎",2016-05-04 04:34:36+00:00,1670000.0,714.0,191602220.0,IN
UCqK_0UaLCZzuN1n9wXw4m2g,Best Product Reviews,"The hub for latest and Interesting Top 10 Videos on YouTube. We upload Top 10 shocking, interesting and fascinating list videos on a daily basis.",2014-01-25 14:41:28+00:00,13900.0,417.0,4993581.0,
UCnOnKKcMIjVWwGCxK3EFpxg,Amir,,2021-09-10 09:56:44.437916+00:00,2350.0,8.0,693008.0,
UC2LB3AyQ4q2rAk5x1HDDT0g,AKOSI DOGIE,For all business inquires please directly contact akosidogie@collabasia.co,2005-10-23 12:45:31+00:00,6660000.0,1805.0,1258171468.0,PH
UCCkXU_pKTN98ktKl0TnHjBg,Ansh Nakwal,"Technology Videos in Hindi 

Mobile / Gadgets That You LOVE :)

Business Email - ansh.nakwalmedia@gmail.com

",2015-06-19 14:51:44+00:00,601000.0,1962.0,195244568.0,IN
UCkpgytHFxc69qJzxkukYyOw,Loud Oli Tech,"Welcome to Loud Oli Tech Channel!

    Your go-to for gadget reviews, mobile testing, and the latest tech updates. Based in India, we cover smartphones, laptops, smartwatches, cameras, and more. Get honest opinions, unboxings, and comparisons with detailed testing. Subscribe for regular uploads and join our tech community!

For Business and Partnerships : loudolitech@gmail.com",2015-10-12 12:54:05+00:00,1980000.0,1630.0,366621994.0,IN
